OBJECTID,COUNTYFP10,GEOID10,COUNTY,TRACT,BLOCK,TOTAL_HOUSING_UNITS,OCCUPIED,VACANT,ACRES,SHAPEAREA,SHAPELEN
22531,001,100010418011077,001,041801,1077,39,35,4,167.893001,679438.871021,7048.082065
22532,001,100010431002071,001,043100,2071,15,14,1,682.444414,2761754.558457,8273.318059
22533,001,100010431002120,001,043100,2120,0,0,0,11.513063,46591.714644,1311.370951
22534,001,100010431002067,001,043100,2067,0,0,0,8.610988,34847.432684,841.607572
22535,001,100010429002055,001,042900,2055,8,8,0,13.173217,53310.118668,966.791579
22536,001,100010431002081,001,043100,2081,3,3,0,35.05483,141861.863993,1575.037802
22537,001,100010431002106,001,043100,2106,9,8,1,9.564019,38704.210353,804.017064
22538,001,100010429001051,001,042900,1051,0,0,0,8.945949,36202.972155,777.597036
22539,001,100010431002096,001,043100,2096,2,2,0,12.557381,50817.916252,946.286519
22540,001,100010431002103,001,043100,2103,0,0,0,10.635264,43039.386186,1482.698226
22541,001,100010429001005,001,042900,1005,10,10,0,12.578777,50904.50277,958.877475
22542,001,100010430002104,001,043000,2104,0,0,0,41.474332,167840.6669,2020.385335
22543,001,100010429001038,001,042900,1038,32,30,2,951.7551,3851616.240165,9372.773013
22544,001,100010429001006,001,042900,1006,9,9,0,12.918824,52280.626013,982.476127
22545,001,100010429002019,001,042900,2019,23,23,0,55.153973,223200.209223,1961.677899
22546,001,100010429002022,001,042900,2022,37,35,2,236.911429,958746.538269,4720.725606
22547,001,100010407003011,001,040700,3011,12,12,0,9.670484,39135.061126,817.589753
22548,001,100010410002046,001,041000,2046,16,15,1,9.768196,39530.487642,1276.731726
22549,001,100010409001057,001,040900,1057,26,23,3,5.836437,23619.22296,627.621238
22550,001,100010433003058,001,043300,3058,15,13,2,2.74901,11124.847567,449.729394
22551,001,100010413001010,001,041300,1010,25,23,2,4.902175,19838.399787,695.553301
22552,001,100010414002000,001,041400,2000,70,60,10,9.097212,36815.112528,797.753386
22553,001,100010432021061,001,043202,1061,19,19,0,308.121853,1246924.897949,4679.574792
22554,001,100010415002016,001,041500,2016,35,34,1,13.957855,56485.434559,1304.545735
22555,001,100010415002017,001,041500,2017,48,44,4,18.751261,75883.662286,1672.712726
22556,001,100010419001005,001,041900,1005,10,8,2,2.709931,10966.70078,414.839459
22557,001,100010415001022,001,041500,1022,0,0,0,5.39911,21849.425007,726.900695
22558,001,100010412001063,001,041200,1063,0,0,0,0.541584,2191.711487,307.796295
22559,001,100010413001097,001,041300,1097,2,1,1,7.581576,30681.550779,705.376784
22560,001,100010411002021,001,041100,2021,0,0,0,224.375701,908016.247418,6573.558982
22561,001,100010414002002,001,041400,2002,28,28,0,9.729446,39373.672238,835.639069
22562,001,100010407003025,001,040700,3025,16,14,2,2.436618,9860.64477,453.44515
22563,001,100010410001024,001,041000,1024,0,0,0,1.874235,7584.759258,479.72131
22564,001,100010416001040,001,041600,1040,14,14,0,13.312516,53873.840597,918.119737
22565,001,100010417011021,001,041701,1021,0,0,0,2.51555,10180.068536,604.737899
22566,001,100010417011022,001,041701,1022,8,8,0,3.292928,13326.007622,473.170821
22567,001,100010418022036,001,041802,2036,2,2,0,296.550966,1200099.182667,5095.583985
22568,001,100010418022054,001,041802,2054,16,15,1,69.050608,279437.896755,2188.871375
22569,001,100010417021003,001,041702,1003,8,8,0,8.421074,34078.878369,704.678021
22570,001,100010417021010,001,041702,1010,77,75,2,49.717525,201199.686981,2204.161545
22571,001,100010417012017,001,041701,2017,8,8,0,1.759628,7120.96205,388.252035
22572,001,100010417021013,001,041702,1013,94,90,4,65.652874,265687.753294,2310.339669
22573,001,100010412001030,001,041200,1030,12,11,1,5.034424,20373.591809,612.249476
22574,001,100010412002083,001,041200,2083,0,0,0,1.346718,5449.973778,410.70747
22575,001,100010405012024,001,040501,2024,0,0,0,8.830822,35737.069764,744.978003
22576,001,100010428003019,001,042800,3019,56,52,4,68.394531,276782.846081,3171.72586
22577,001,100010428002006,001,042800,2006,19,18,1,10.907411,44140.72662,991.552431
22578,001,100010428002079,001,042800,2079,0,0,0,2.916599,11803.058776,997.86634
22579,001,100010433002001,001,043300,2001,0,0,0,0.123486,499.731713,108.344178
22580,001,100010433001044,001,043300,1044,0,0,0,42.047949,170162.012603,5355.32783
22581,001,100010413001051,001,041300,1051,54,49,5,73.44709,297229.827194,3280.297676
22582,001,100010412002058,001,041200,2058,0,0,0,0.561185,2271.035476,365.10494
22583,001,100010405011067,001,040501,1067,0,0,0,1.706325,6905.253868,622.170541
22584,001,100010412001064,001,041200,1064,0,0,0,1.352206,5472.185081,509.226845
22585,001,100010410002069,001,041000,2069,0,0,0,5.982834,24211.669394,589.897429
22586,001,100010418021009,001,041802,1009,17,16,1,6.076905,24592.360261,632.734519
22587,001,100010414001043,001,041400,1043,9,9,0,5.556951,22488.180837,761.227433
22588,001,100010412002005,001,041200,2005,35,30,5,15.132124,61237.53282,1319.981233
22589,001,100010418022014,001,041802,2014,5,4,1,988.675616,4001028.265984,10438.504313
22590,001,100010415001017,001,041500,1017,22,22,0,11.616578,47010.62285,1026.521544
22591,001,100010418022033,001,041802,2033,15,13,2,504.031853,2039744.541875,6050.801965
22592,001,100010416001011,001,041600,1011,0,0,0,90.533009,366374.087678,2453.500253
22593,001,100010412001031,001,041200,1031,0,0,0,1.87676,7594.979849,358.208789
22594,001,100010430001000,001,043000,1000,1,1,0,363.60242,1471446.78847,5189.344614
22595,001,100010434001022,001,043400,1022,2,2,0,2.070978,8380.952184,395.766561
22596,001,100010432023031,001,043202,3031,50,49,1,824.996804,3338643.616252,7795.96138
22597,001,100010432023011,001,043202,3011,0,0,0,2.122958,8591.305374,376.709434
22598,001,100010434002096,001,043400,2096,16,16,0,75.426706,305241.050268,2357.010507
22599,001,100010425001033,001,042500,1033,0,0,0,2.811643,11378.315825,791.101173
22600,001,100010434002061,001,043400,2061,0,0,0,2.579192,10437.620155,1019.760918
22601,001,100010434001106,001,043400,1106,0,0,0,9.426266,38146.746871,818.596026
22602,001,100010432022027,001,043202,2027,15,15,0,366.59292,1483548.912964,5274.213684
22603,001,100010434002043,001,043400,2043,0,0,0,16.557847,67007.230504,1069.426388
22604,001,100010434002068,001,043400,2068,12,12,0,2.355833,9533.718491,371.152284
22605,001,100010432024013,001,043202,4013,40,36,4,654.408277,2648296.33886,6446.882506
22606,001,100010405021017,001,040502,1017,0,0,0,31.311157,126711.757472,1387.916942
22607,001,100010412002060,001,041200,2060,0,0,0,0.746347,3020.358823,687.298876
22608,001,100010412002048,001,041200,2048,1,1,0,0.28059,1135.50587,146.972595
22609,001,100010410002008,001,041000,2008,4,4,0,10.103522,40887.50298,932.970556
22610,001,100010418011110,001,041801,1110,0,0,0,1.601804,6482.270191,353.775463
22611,001,100010411002030,001,041100,2030,0,0,0,2.679765,10844.623196,499.614174
22612,001,100010415002009,001,041500,2009,0,0,0,3.130023,12666.754248,1829.495143
22613,001,100010412001053,001,041200,1053,0,0,0,0.507649,2054.380597,216.295702
22614,001,100010405011032,001,040501,1032,28,27,1,23.054605,93298.678146,1585.871137
22615,001,100010412001067,001,041200,1067,23,23,0,5.65256,22875.099436,605.986175
22616,001,100010417022008,001,041702,2008,15,15,0,12.85656,52028.653161,1050.674772
22617,001,100010417022009,001,041702,2009,14,14,0,12.18096,49294.594659,948.550725
22618,001,100010418012035,001,041801,2035,4,4,0,3.52994,14285.159461,497.339504
22619,001,100010416001059,001,041600,1059,0,0,0,0.426093,1724.338279,178.774678
22620,001,100010416001038,001,041600,1038,9,9,0,7.610721,30799.493275,714.391486
22621,001,100010418022040,001,041802,2040,18,18,0,49.864774,201795.582505,2760.5166
22622,001,100010417011019,001,041701,1019,5,4,1,3.457611,13992.454758,472.874789
22623,001,100010418022051,001,041802,2051,4,4,0,63.104061,255373.075744,2453.558693
22624,001,100010428002026,001,042800,2026,22,22,0,22.26982,90122.76395,2254.289768
22625,001,100010428002066,001,042800,2066,8,6,2,4.951566,20038.27714,571.761587
22626,001,100010428002059,001,042800,2059,0,0,0,1.73299,7013.163259,579.141189
22627,001,100010428002069,001,042800,2069,7,7,0,6.053185,24496.370598,655.403448
22628,001,100010428002045,001,042800,2045,34,32,2,71.406598,288972.249134,3537.141844
22629,001,100010428002058,001,042800,2058,10,9,1,79.637445,322281.305588,2299.733296
22630,001,100010428002044,001,042800,2044,2,2,0,2.023248,8187.793505,465.112324
22631,001,100010428003005,001,042800,3005,0,0,0,2.840344,11494.462814,905.959745
22632,001,100010428003046,001,042800,3046,54,51,3,1474.404646,5966703.912772,10151.897342
22633,001,100010428001061,001,042800,1061,16,16,0,1578.099928,6386343.828288,10583.191988
22634,001,100010431002122,001,043100,2122,15,14,1,2081.918083,8425223.564779,13661.79383
22635,001,100010415001036,001,041500,1036,34,32,2,14.129755,57181.090225,1217.75745
22636,001,100010416001013,001,041600,1013,0,0,0,2.524807,10217.533351,478.365209
22637,001,100010418021037,001,041802,1037,28,25,3,466.928397,1889592.183629,5810.592774
22638,001,100010415002008,001,041500,2008,18,18,0,7.448044,30141.165769,810.065278
22639,001,100010415002015,001,041500,2015,36,33,3,50.721422,205262.313421,2105.830426
22640,001,100010412001060,001,041200,1060,0,0,0,0.924601,3741.727284,263.330179
22641,001,100010418022034,001,041802,2034,5,4,1,293.925627,1189474.811744,5687.107072
22642,001,100010418022023,001,041802,2023,9,7,2,3.688115,14925.272151,629.782826
22643,001,100010432021079,001,043202,1079,25,20,5,2707.397069,10956447.217098,27133.275013
22644,001,100010428002012,001,042800,2012,0,0,0,6.376496,25804.763536,634.75074
22645,001,100010428002068,001,042800,2068,5,4,1,2.563401,10373.715821,419.465204
22646,001,100010428002061,001,042800,2061,9,8,1,5.293354,21421.445129,611.555706
22647,001,100010428002075,001,042800,2075,2,1,1,3.082118,12472.887623,450.012025
22648,001,100010428003079,001,042800,3079,0,0,0,3.516944,14232.569384,1045.260837
22649,001,100010428002027,001,042800,2027,8,7,1,6.828615,27634.425523,745.769886
22650,001,100010428003004,001,042800,3004,0,0,0,0.575382,2328.490018,229.035348
22651,001,100010428003027,001,042800,3027,0,0,0,4.042918,16361.106705,1199.822685
22652,001,100010434001013,001,043400,1013,9,8,1,121.481044,491616.34286,3836.957478
22653,001,100010434001074,001,043400,1074,0,0,0,5.780282,23391.97286,641.953501
22654,001,100010434001073,001,043400,1073,0,0,0,13.010955,52653.468378,873.503235
22655,001,100010434001075,001,043400,1075,0,0,0,11.893406,48130.905513,1045.073228
22656,001,100010432024031,001,043202,4031,0,0,0,5.026014,20339.556589,1283.601074
22657,001,100010432022021,001,043202,2021,0,0,0,15.376677,62227.204069,1138.018576
22658,001,100010402011037,001,040201,1037,22,21,1,30.102044,121818.64832,1897.184891
22659,001,100010402011004,001,040201,1004,2,2,0,79.393775,321295.207234,3728.232123
22660,001,100010402021130,001,040202,1130,5,5,0,9.603426,38863.685119,983.620259
22661,001,100010402011008,001,040201,1008,0,0,0,0.882547,3571.540267,579.09944
22662,001,100010402032004,001,040203,2004,2,1,1,414.200442,1676209.719034,5646.45073
22663,001,100010402011001,001,040201,1001,2,2,0,20.181863,81673.103459,1487.571537
22664,001,100010402032049,001,040203,2049,0,0,0,20.941262,84746.282515,1584.919318
22665,001,100010402032013,001,040203,2013,3,3,0,408.187861,1651877.668502,7143.728082
22666,001,100010402012001,001,040201,2001,0,0,0,1.767288,7151.961196,479.561709
22667,001,100010428001009,001,042800,1009,27,23,4,468.921517,1897658.050895,6999.592363
22668,001,100010428001010,001,042800,1010,0,0,0,2.128279,8612.838226,387.882334
22669,001,100010428002077,001,042800,2077,1,1,0,3.774987,15276.828949,604.988522
22670,001,100010428001004,001,042800,1004,34,33,1,1656.149548,6702199.435072,14254.755148
22671,001,100010428001069,001,042800,1069,8,8,0,183.303141,741801.493057,3912.899131
22672,001,100010428003028,001,042800,3028,12,9,3,7.78927,31522.05708,741.619107
22673,001,100010428002034,001,042800,2034,4,3,1,9.708733,39289.84777,1055.383495
22674,001,100010428002038,001,042800,2038,1,1,0,0.672301,2720.705101,227.502186
22675,001,100010428003014,001,042800,3014,2,2,0,8.616012,34867.763168,811.646751
22676,001,100010428003089,001,042800,3089,26,26,0,149.491731,604971.570664,3799.041947
22677,001,100010431002102,001,043100,2102,1,0,1,67.52473,273262.886041,2611.347056
22678,001,100010430003008,001,043000,3008,0,0,0,18.229181,73770.880082,5519.434654
22679,001,100010429001042,001,042900,1042,12,12,0,1360.031007,5503850.21426,9915.670342
22680,001,100010431002100,001,043100,2100,5,5,0,98.558814,398853.368438,2946.109881
22681,001,100010430003023,001,043000,3023,0,0,0,6.610745,26752.736134,696.082827
22682,001,100010431001004,001,043100,1004,0,0,0,11.214294,45382.6378,1332.277695
22683,001,100010431001008,001,043100,1008,2,2,0,19.386842,78455.764221,1228.540094
22684,001,100010431001039,001,043100,1039,4,4,0,912.057317,3690965.01178,9200.068521
22685,001,100010431001050,001,043100,1050,0,0,0,58.559094,236980.245124,2240.75095
22686,001,100010431001032,001,043100,1032,1,1,0,24.722265,100047.457827,1616.939314
22687,001,100010431001067,001,043100,1067,2,1,1,229.713517,929617.62235,4675.424924
22688,001,100010431002021,001,043100,2021,1,1,0,11.409932,46174.35687,1196.344817
22689,001,100010431001022,001,043100,1022,0,0,0,28.715556,116207.731816,1925.911757
22690,001,100010430001008,001,043000,1008,6,6,0,55.398392,224189.339602,4277.572835
22691,001,100010430001009,001,043000,1009,0,0,0,11.704204,47365.234154,1035.187209
22692,001,100010430003034,001,043000,3034,1,1,0,5.532276,22388.328281,649.174765
22693,001,100010428003065,001,042800,3065,4,4,0,10.57,42775.272542,817.079697
22694,001,100010428003072,001,042800,3072,1,0,1,5.430943,21978.246652,754.92417
22695,001,100010428003068,001,042800,3068,17,16,1,729.274697,2951269.991474,11478.234126
22696,001,100010428003051,001,042800,3051,17,17,0,743.145363,3007402.584551,8799.594003
22697,001,100010428001046,001,042800,1046,27,26,1,745.323246,3016216.1667,7923.4529
22698,001,100010428002043,001,042800,2043,16,16,0,18.833799,76217.682345,1210.54764
22699,001,100010428001059,001,042800,1059,8,8,0,1309.21539,5298206.711075,9301.946852
22700,001,100010430002031,001,043000,2031,12,11,1,7.560163,30594.896104,720.735841
22701,001,100010430002042,001,043000,2042,11,8,3,8.440666,34158.163311,1227.24254
22702,001,100010402012014,001,040201,2014,11,11,0,5.350244,21651.670494,598.266435
22703,001,100010402012055,001,040201,2055,5,4,1,8.829604,35732.141622,1130.098483
22704,001,100010402022100,001,040202,2100,33,32,1,6.017318,24351.22089,671.913369
22705,001,100010402022111,001,040202,2111,0,0,0,11.610684,46986.76996,1041.730224
22706,001,100010402022245,001,040202,2245,0,0,0,2.414214,9769.979385,399.718488
22707,001,100010402022246,001,040202,2246,0,0,0,9.518164,38518.642299,872.421748
22708,001,100010402022236,001,040202,2236,0,0,0,8.176731,33090.056386,848.668154
22709,001,100010402022048,001,040202,2048,0,0,0,7.534128,30489.535868,778.437666
22710,001,100010402022068,001,040202,2068,5,3,2,8.028223,32489.066582,835.780355
22711,001,100010402022061,001,040202,2061,2,2,0,1.128309,4566.104541,326.808182
22712,001,100010402022067,001,040202,2067,8,7,1,10.047655,40661.416376,976.170281
22713,001,100010402022064,001,040202,2064,0,0,0,0.150473,608.942664,116.714798
22714,001,100010402021106,001,040202,1106,16,15,1,11.697106,47336.510171,1178.622221
22715,001,100010402021110,001,040202,1110,1,0,1,7.165521,28997.833651,653.62534
22716,001,100010402022150,001,040202,2150,0,0,0,8.156248,33007.165582,811.614198
22717,001,100010402022154,001,040202,2154,0,0,0,7.726603,31268.451983,784.520251
22718,001,100010402022166,001,040202,2166,0,0,0,8.935485,36160.626192,935.040037
22719,001,100010402031075,001,040203,1075,15,15,0,16.529787,66893.675565,1230.741409
22720,001,100010402032031,001,040203,2031,37,35,2,1316.817019,5328969.40968,10410.281678
22721,001,100010402022040,001,040202,2040,0,0,0,20.798004,84166.53765,1577.876285
22722,001,100010430002056,001,043000,2056,3,3,0,2.418329,9786.631344,415.988792
22723,001,100010430003009,001,043000,3009,91,90,1,280.368004,1134609.056347,8839.150955
22724,001,100010429002010,001,042900,2010,41,39,2,82.022782,331934.421786,3158.105101
22725,001,100010429001040,001,042900,1040,2,2,0,5.656763,22892.107803,642.455835
22726,001,100010431002072,001,043100,2072,2,2,0,3.23347,13085.389886,3847.842707
22727,001,100010429001044,001,042900,1044,24,19,5,421.616833,1706222.788608,5504.282328
22728,001,100010401001045,001,040100,1045,47,47,0,1578.939452,6389741.261833,13582.243277
22729,001,100010401001025,001,040100,1025,21,19,2,727.213831,2942929.961352,7783.861185
22730,001,100010401002007,001,040100,2007,1,1,0,638.763627,2584984.684981,7911.31346
22731,001,100010429001024,001,042900,1024,10,10,0,252.542248,1022002.21664,5159.709823
22732,001,100010429001012,001,042900,1012,25,23,2,422.398312,1709385.323324,6237.262445
22733,001,100010429002025,001,042900,2025,16,16,0,41.945271,169746.49015,1724.819069
22734,001,100010430002009,001,043000,2009,0,0,0,16.861465,68235.928876,1288.94011
22735,001,100010401001005,001,040100,1005,2,2,0,80.225558,324661.315209,2613.260409
22736,001,100010401002036,001,040100,2036,9,9,0,14.56177,58929.393928,1056.925445
22737,001,100010401002015,001,040100,2015,43,42,1,1046.808224,4236282.584001,8603.425984
22738,001,100010401002005,001,040100,2005,28,27,1,808.457252,3271710.421961,7609.371249
22739,001,100010401002019,001,040100,2019,2,2,0,21.582739,87342.244841,2342.905349
